config,accuracy,r2_score
"(3, 90, 0.001, 64, Sigmoid())",0.0,0.34197357296943665
"(3, 90, 0.001, 128, ReLU())",0.00016666667458290854,0.5443734659088982
"(3, 90, 0.001, 128, Tanh())",0.0,0.5429651339848837
"(3, 90, 0.001, 128, Sigmoid())",0.0,0.20495526327027214
"(3, 90, 0.01, 32, ReLU())",0.04694444614384944,0.659016340970993
"(3, 90, 0.01, 32, Tanh())",0.0,0.6752686699231466
"(3, 90, 0.01, 32, Sigmoid())",0.0,0.5705550279882219
"(3, 90, 0.01, 64, ReLU())",0.03927778001202063,0.6410966018835703
"(3, 90, 0.01, 64, Tanh())",0.0,0.6512474384572771
"(3, 90, 0.01, 64, Sigmoid())",0.0,0.5631131231784821
"(3, 90, 0.01, 128, ReLU())",0.04005555708297632,0.6171982222133212
"(3, 90, 0.01, 128, Tanh())",0.0,0.6047558387120565
"(3, 90, 0.01, 128, Sigmoid())",0.0,0.5099642044968076
"(3, 90, 0.1, 32, ReLU())",0.3755000173631642,0.38374314374393886
"(3, 90, 0.1, 32, Tanh())",0.00022222222630969353,0.3271147443188561
"(3, 90, 0.1, 32, Sigmoid())",0.0,0.4247141182422638
"(3, 90, 0.1, 64, ReLU())",0.42377780211002875,0.3317868908246358
"(3, 90, 0.1, 64, Tanh())",0.00044444445908690494,0.3061228195826213
"(3, 90, 0.1, 64, Sigmoid())",0.0,0.4607408708996243
"(3, 90, 0.1, 128, ReLU())",0.31366667749049765,0.04532827602492438
"(3, 90, 0.1, 128, Tanh())",0.0036111112050194708,0.15812767214245266
"(3, 90, 0.1, 128, Sigmoid())",0.0013333333449231253,0.23401718338330588
"(3, 100, 0.001, 32, ReLU())",0.002500000131678664,0.6148904860019684
"(3, 100, 0.001, 32, Tanh())",0.0,0.5818519790967306
"(3, 100, 0.001, 32, Sigmoid())",0.0,0.4910349382294549
"(3, 100, 0.001, 64, ReLU())",0.00027777779097151425,0.5996392832862006
"(3, 100, 0.001, 64, Tanh())",0.0,0.5521650446785821
"(3, 100, 0.001, 64, Sigmoid())",0.0,0.37882764471901786
"(3, 100, 0.001, 128, ReLU())",5.555555819430285e-05,0.5314097801844279
"(3, 100, 0.001, 128, Tanh())",0.0,0.5563009745544858
"(3, 100, 0.001, 128, Sigmoid())",0.0,0.19764869742923313
"(3, 100, 0.01, 32, ReLU())",0.02927777951117605,0.665600276655621
"(3, 100, 0.01, 32, Tanh())",0.0,0.6652456488874223
"(3, 100, 0.01, 32, Sigmoid())",0.0,0.5857195026344724
"(3, 100, 0.01, 64, ReLU())",0.03272222374410679,0.6313140094280243
"(3, 100, 0.01, 64, Tanh())",0.0,0.6904446250862546
"(3, 100, 0.01, 64, Sigmoid())",0.0,0.5590016113387214
"(3, 100, 0.01, 128, ReLU())",0.05244444690955182,0.6133748392264048
"(3, 100, 0.01, 128, Tanh())",0.0,0.6058805949158139
"(3, 100, 0.01, 128, Sigmoid())",0.0,0.46772560146119857
"(3, 100, 0.1, 32, ReLU())",0.45377779708036947,0.2763175931241777
"(3, 100, 0.1, 32, Tanh())",0.0011111111832886105,0.03643993205494351
"(3, 100, 0.1, 32, Sigmoid())",0.0,0.47005293766657513
"(3, 100, 0.1, 64, ReLU())",0.4461666846440898,0.3372115559048123
"(3, 100, 0.1, 64, Tanh())",0.0008333333729145428,0.2515004807048374
"(3, 100, 0.1, 64, Sigmoid())",0.0043888890908824075,0.38812509510252213
"(3, 100, 0.1, 128, ReLU())",0.3772777932592564,-0.6780491769313812
"(3, 100, 0.1, 128, Tanh())",0.01733333428597285,0.05295314722590976
"(3, 100, 0.1, 128, Sigmoid())",0.0,0.2875499692228105
"(4, 10, 0.001, 32, ReLU())",0.0,0.3949161966641744
"(4, 10, 0.001, 32, Tanh())",0.0,0.4718482891718547
"(4, 10, 0.001, 32, Sigmoid())",0.0,0.0443884101178911
"(4, 10, 0.001, 64, ReLU())",0.0,0.17086442642741734
"(4, 10, 0.001, 64, Tanh())",0.0,0.35425641470485264
"(4, 10, 0.001, 64, Sigmoid())",0.0,-0.004946986834208171
"(4, 10, 0.001, 128, ReLU())",0.0,0.10178338156806098
"(4, 10, 0.001, 128, Tanh())",0.0,0.19053478042284647
"(4, 10, 0.001, 128, Sigmoid())",0.0,-0.00863637195693122
"(4, 10, 0.01, 32, ReLU())",0.01166666697503792,0.6214242643780179
"(4, 10, 0.01, 32, Tanh())",0.0,0.6261927021874322
"(4, 10, 0.01, 32, Sigmoid())",0.0,0.5574906534618802
"(4, 10, 0.01, 64, ReLU())",0.01622222303154154,0.5933692422178056
"(4, 10, 0.01, 64, Tanh())",0.0,0.5995161831378937
"(4, 10, 0.01, 64, Sigmoid())",0.0,0.4556048611799876
"(4, 10, 0.01, 128, ReLU())",0.0020000001079299385,0.5448834134472741
"(4, 10, 0.01, 128, Tanh())",0.0,0.5323110255930159
"(4, 10, 0.01, 128, Sigmoid())",0.0,0.21357064114676583
"(4, 10, 0.1, 32, ReLU())",0.06944444731602238,0.47938894894387984
"(4, 10, 0.1, 32, Tanh())",0.0,0.46946563323338825
"(4, 10, 0.1, 32, Sigmoid())",0.0,0.6080894437101152
"(4, 10, 0.1, 64, ReLU())",0.03144444600911811,0.5373362832599216
"(4, 10, 0.1, 64, Tanh())",0.0,0.5700612929132249
"(4, 10, 0.1, 64, Sigmoid())",0.0,0.5584457980261909
"(4, 10, 0.1, 128, ReLU())",0.05194444614850605,0.5061114827791849
"(4, 10, 0.1, 128, Tanh())",0.0,0.5350437694125705
"(4, 10, 0.1, 128, Sigmoid())",0.0,0.45872065756056046
"(4, 20, 0.001, 32, ReLU())",0.0002222222327772114,0.5615657269954681
"(4, 20, 0.001, 32, Tanh())",0.0,0.5395881599850125
"(4, 20, 0.001, 32, Sigmoid())",0.0,0.1270037359661526
"(4, 20, 0.001, 64, ReLU())",0.0,0.39510193798277116
"(4, 20, 0.001, 64, Tanh())",0.0,0.46659131513701546
"(4, 20, 0.001, 64, Sigmoid())",0.0,0.03763297862476773
"(4, 20, 0.001, 128, ReLU())",0.0,0.17057510217030844
"(4, 20, 0.001, 128, Tanh())",0.0,0.3287608027458191
"(4, 20, 0.001, 128, Sigmoid())",0.0,0.004927545785903931
"(4, 20, 0.01, 32, ReLU())",0.02138888998888433,0.6252065300941467
"(4, 20, 0.01, 32, Tanh())",0.0,0.6830620401435428
"(4, 20, 0.01, 32, Sigmoid())",0.0,0.5477696789635552
"(4, 20, 0.01, 64, ReLU())",0.02861111225017036,0.6140653789043427
"(4, 20, 0.01, 64, Tanh())",0.0,0.6186116569572024
"(4, 20, 0.01, 64, Sigmoid())",0.0,0.5380795896053314
"(4, 20, 0.01, 128, ReLU())",0.020444445008049823,0.5686246686511569
"(4, 20, 0.01, 128, Tanh())",0.0,0.5816556314627329
"(4, 20, 0.01, 128, Sigmoid())",0.0,0.3782681359185113
"(4, 20, 0.1, 32, ReLU())",0.04988889143957446,0.45815516180462307
"(4, 20, 0.1, 32, Tanh())",0.0,0.46001482672161526
"(4, 20, 0.1, 32, Sigmoid())",0.0,0.5656968686315749
"(4, 20, 0.1, 64, ReLU())",0.10155556091598959,0.47198472420374554
"(4, 20, 0.1, 64, Tanh())",0.0,0.44322483407126534
"(4, 20, 0.1, 64, Sigmoid())",0.0,0.5449085765414767
"(4, 20, 0.1, 128, ReLU())",0.06311111441270138,0.4282887644237942
"(4, 20, 0.1, 128, Tanh())",0.0,0.4321249789661831
"(4, 20, 0.1, 128, Sigmoid())",0.0,0.39435169100761414
"(4, 30, 0.001, 32, ReLU())",0.0002222222327772114,0.5590618517663744
"(4, 30, 0.001, 32, Tanh())",0.0,0.5422427786721123
"(4, 30, 0.001, 32, Sigmoid())",0.0,0.2026594512992435
"(4, 30, 0.001, 64, ReLU())",0.0,0.4991767704486847
"(4, 30, 0.001, 64, Tanh())",0.0,0.54661649134424
"(4, 30, 0.001, 64, Sigmoid())",0.0,0.08590567443105909
"(4, 30, 0.001, 128, ReLU())",0.0,0.2773675123850505
"(4, 30, 0.001, 128, Tanh())",0.0,0.45387444893519086
"(4, 30, 0.001, 128, Sigmoid())",0.0,0.015685045056872897
"(4, 30, 0.01, 32, ReLU())",0.03400000131740752,0.637010375658671
"(4, 30, 0.01, 32, Tanh())",0.0,0.6744345757696364
"(4, 30, 0.01, 32, Sigmoid())",0.0,0.5500088300969865
"(4, 30, 0.01, 64, ReLU())",0.037555556640856795,0.6248760653866662
"(4, 30, 0.01, 64, Tanh())",0.0,0.651028037071228
"(4, 30, 0.01, 64, Sigmoid())",0.0,0.5643066035376655
"(4, 30, 0.01, 128, ReLU())",0.017500000637179863,0.6044540272818671
"(4, 30, 0.01, 128, Tanh())",0.0,0.5947865181499057
"(4, 30, 0.01, 128, Sigmoid())",0.0,0.38042526443799335
"(4, 30, 0.1, 32, ReLU())",0.1550555629332343,0.33164998557832504
"(4, 30, 0.1, 32, Tanh())",0.0,0.41816437906689113
"(4, 30, 0.1, 32, Sigmoid())",0.0,0.5688059363100264
"(4, 30, 0.1, 64, ReLU())",0.07216667024961983,0.3869575328297085
"(4, 30, 0.1, 64, Tanh())",0.0,0.3251764741208818
"(4, 30, 0.1, 64, Sigmoid())",0.0,0.5415823128488328
"(4, 30, 0.1, 128, ReLU())",0.09283333630042358,0.3324544396665361
"(4, 30, 0.1, 128, Tanh())",0.0,0.3575068944030338
"(4, 30, 0.1, 128, Sigmoid())",0.0,0.39373571011755204
"(4, 40, 0.001, 32, ReLU())",0.0003333333426982992,0.5720923840999603
"(4, 40, 0.001, 32, Tanh())",0.0,0.5917070673571693
"(4, 40, 0.001, 32, Sigmoid())",0.0,0.29257352815734017
"(4, 40, 0.001, 64, ReLU())",0.0003333333491658171,0.5324655142095354
"(4, 40, 0.001, 64, Tanh())",0.0,0.5564750333627065
"(4, 40, 0.001, 64, Sigmoid())",0.0,0.10804526011149089
"(4, 40, 0.001, 128, ReLU())",0.0,0.3928668730788761
"(4, 40, 0.001, 128, Tanh())",0.0,0.4962977468967438
"(4, 40, 0.001, 128, Sigmoid())",0.0,0.023042043050130207
"(4, 40, 0.01, 32, ReLU())",0.015111112016408393,0.6404687696033053
"(4, 40, 0.01, 32, Tanh())",0.0,0.6750769714514414
"(4, 40, 0.01, 32, Sigmoid())",0.0,0.5797999170091417
"(4, 40, 0.01, 64, ReLU())",0.03094444557144824,0.611197163661321
"(4, 40, 0.01, 64, Tanh())",0.0,0.6672142810291715
"(4, 40, 0.01, 64, Sigmoid())",0.0,0.5453600154982673
"(4, 40, 0.01, 128, ReLU())",0.03172222369660934,0.6067130896780226
"(4, 40, 0.01, 128, Tanh())",0.0,0.602324002318912
"(4, 40, 0.01, 128, Sigmoid())",0.0,0.4302250113752153
"(4, 40, 0.1, 32, ReLU())",0.2516666793057488,0.3259897496965196
"(4, 40, 0.1, 32, Tanh())",0.0,0.15868905186653137
"(4, 40, 0.1, 32, Sigmoid())",0.0,0.5572081671820747
"(4, 40, 0.1, 64, ReLU())",0.09700000386348823,0.4098772174782223
"(4, 40, 0.1, 64, Tanh())",0.0,0.2327109475930532
"(4, 40, 0.1, 64, Sigmoid())",0.0,0.5432276096608903
"(4, 40, 0.1, 128, ReLU())",0.11911111804268633,0.2792922622627682
"(4, 40, 0.1, 128, Tanh())",0.0,0.26472370160950554
"(4, 40, 0.1, 128, Sigmoid())",0.0,0.43259035216437447
"(4, 50, 0.001, 32, ReLU())",0.0033333334722556174,0.600789424445894
"(4, 50, 0.001, 32, Tanh())",0.0,0.5770612756411234
"(4, 50, 0.001, 32, Sigmoid())",0.0,0.33174026012420654
"(4, 50, 0.001, 64, ReLU())",0.0,0.5595713489585452
"(4, 50, 0.001, 64, Tanh())",0.0,0.5553893976741366
"(4, 50, 0.001, 64, Sigmoid())",0.0,0.14305029643906486
"(4, 50, 0.001, 128, ReLU())",0.0,0.45169029302067226
"(4, 50, 0.001, 128, Tanh())",0.0,0.5222338669829898
"(4, 50, 0.001, 128, Sigmoid())",0.0,0.03953241639667087
"(4, 50, 0.01, 32, ReLU())",0.04738889109446771,0.6387943625450134
"(4, 50, 0.01, 32, Tanh())",0.0,0.6751489837964376
"(4, 50, 0.01, 32, Sigmoid())",0.0,0.5543212758170234
"(4, 50, 0.01, 64, ReLU())",0.022555556665692065,0.6433700190650092
"(4, 50, 0.01, 64, Tanh())",0.0,0.6534391972753737
"(4, 50, 0.01, 64, Sigmoid())",0.0,0.5612641672293345
"(4, 50, 0.01, 128, ReLU())",0.03683333555495159,0.6183954179286957
"(4, 50, 0.01, 128, Tanh())",0.0,0.6152609388033549
"(4, 50, 0.01, 128, Sigmoid())",0.0,0.4366217785411411
"(4, 50, 0.1, 32, ReLU())",0.24416668326335234,0.2634783784548442
"(4, 50, 0.1, 32, Tanh())",0.0,0.12168874012099372
"(4, 50, 0.1, 32, Sigmoid())",0.0,0.5883715351422628
"(4, 50, 0.1, 64, ReLU())",0.22727778921964475,-0.10075347953372532
"(4, 50, 0.1, 64, Tanh())",0.0,0.12224725882212321
"(4, 50, 0.1, 64, Sigmoid())",0.0,0.4882081217235989
"(4, 50, 0.1, 128, ReLU())",0.17805556398687056,0.20134156611230639
"(4, 50, 0.1, 128, Tanh())",0.0,0.166369722949134
"(4, 50, 0.1, 128, Sigmoid())",0.0,0.4493059549066756
"(4, 60, 0.001, 32, ReLU())",0.004388889013272192,0.6137915717230903
"(4, 60, 0.001, 32, Tanh())",0.0,0.5813817878564199
"(4, 60, 0.001, 32, Sigmoid())",0.0,0.38002615835931564
"(4, 60, 0.001, 64, ReLU())",0.0002222222327772114,0.5829847819275327
"(4, 60, 0.001, 64, Tanh())",0.0,0.5649997360176511
"(4, 60, 0.001, 64, Sigmoid())",0.0,0.18308245804574755
"(4, 60, 0.001, 128, ReLU())",0.0,0.48358352647887337
"(4, 60, 0.001, 128, Tanh())",0.0,0.5036613378259871
"(4, 60, 0.001, 128, Sigmoid())",0.0,0.04848657382859124
"(4, 60, 0.01, 32, ReLU())",0.029722223815042526,0.6383121245437198
"(4, 60, 0.01, 32, Tanh())",0.0,0.6612148880958557
"(4, 60, 0.01, 32, Sigmoid())",0.0,0.579170995288425
"(4, 60, 0.01, 64, ReLU())",0.02800000144634396,0.6574751403596666
"(4, 60, 0.01, 64, Tanh())",0.0,0.6592169536484612
"(4, 60, 0.01, 64, Sigmoid())",0.0,0.5494920611381531
"(4, 60, 0.01, 128, ReLU())",0.02361111184452764,0.6157627205053965
"(4, 60, 0.01, 128, Tanh())",0.0,0.5993460913499197
"(4, 60, 0.01, 128, Sigmoid())",0.0,0.44365648759735954
"(4, 60, 0.1, 32, ReLU())",0.3717777965616228,0.23880276083946228
"(4, 60, 0.1, 32, Tanh())",0.0,0.08815155757798089
"(4, 60, 0.1, 32, Sigmoid())",0.0,0.5384493403964572
"(4, 60, 0.1, 64, ReLU())",0.287166679614327,0.24993525611029732
"(4, 60, 0.1, 64, Tanh())",0.0,0.10516510075993007
"(4, 60, 0.1, 64, Sigmoid())",0.0,0.45653943883048165
"(4, 60, 0.1, 128, ReLU())",0.22966668176619956,0.19059641493691337
"(4, 60, 0.1, 128, Tanh())",5.555555819430285e-05,0.13844037055969238
"(4, 60, 0.1, 128, Sigmoid())",0.0,0.4984349376625485
"(4, 70, 0.001, 32, ReLU())",0.006611111535069843,0.6261329352855682
"(4, 70, 0.001, 32, Tanh())",0.0,0.5823149482409159
"(4, 70, 0.001, 32, Sigmoid())",0.0,0.446008563041687
"(4, 70, 0.001, 64, ReLU())",0.00027777779097151425,0.5757004254394107
"(4, 70, 0.001, 64, Tanh())",0.0,0.563117222653495
"(4, 70, 0.001, 64, Sigmoid())",0.0,0.19818502333429125
"(4, 70, 0.001, 128, ReLU())",0.0,0.5084727439615462
"(4, 70, 0.001, 128, Tanh())",0.0,0.5373071763250563
"(4, 70, 0.001, 128, Sigmoid())",0.0,0.05385407474305895
"(4, 70, 0.01, 32, ReLU())",0.05666666886665755,0.6361923250887129
"(4, 70, 0.01, 32, Tanh())",0.0,0.6709749499956766
"(4, 70, 0.01, 32, Sigmoid())",0.0,0.5772387617164187
"(4, 70, 0.01, 64, ReLU())",0.030500000970075943,0.6081658403078715
"(4, 70, 0.01, 64, Tanh())",0.0,0.6693603893121084
"(4, 70, 0.01, 64, Sigmoid())",0.0,0.5516851610607572
"(4, 70, 0.01, 128, ReLU())",0.03277777882370477,0.6211760077211592
"(4, 70, 0.01, 128, Tanh())",0.0,0.6062181062168546
"(4, 70, 0.01, 128, Sigmoid())",0.0,0.4248417284753587
"(4, 70, 0.1, 32, ReLU())",0.41094445932604784,0.1474364697933197
"(4, 70, 0.1, 32, Tanh())",0.0,-0.060972117715411715
"(4, 70, 0.1, 32, Sigmoid())",0.0,0.3816801640722487
"(4, 70, 0.1, 64, ReLU())",0.3541111264170872,0.08822008967399597
"(4, 70, 0.1, 64, Tanh())",0.0,0.05422097775671217
"(4, 70, 0.1, 64, Sigmoid())",0.0,0.4747769832611084
"(4, 70, 0.1, 128, ReLU())",0.38511112466868425,0.11431214875645107
"(4, 70, 0.1, 128, Tanh())",0.0,0.06922224164009094
"(4, 70, 0.1, 128, Sigmoid())",0.0,0.36545949180920917
"(4, 80, 0.001, 32, ReLU())",0.007722222479060292,0.6233679519759284
"(4, 80, 0.001, 32, Tanh())",0.0,0.5847126212384965
"(4, 80, 0.001, 32, Sigmoid())",0.0,0.44297294484244454
"(4, 80, 0.001, 64, ReLU())",0.0014444444742467669,0.566485153304206
"(4, 80, 0.001, 64, Tanh())",0.0,0.5787599550353156
"(4, 80, 0.001, 64, Sigmoid())",0.0,0.23361500766542223
"(4, 80, 0.001, 128, ReLU())",0.0,0.511958079205619
"(4, 80, 0.001, 128, Tanh())",0.0,0.5617296761936612
"(4, 80, 0.001, 128, Sigmoid())",0.0,0.07852744725015429
"(4, 80, 0.01, 32, ReLU())",0.031222223692263167,0.6437664661142561
"(4, 80, 0.01, 32, Tanh())",0.0,0.6726158029503293
"(4, 80, 0.01, 32, Sigmoid())",0.0,0.5551338361369239
"(4, 80, 0.01, 64, ReLU())",0.03211111292734535,0.6246713366773393
"(4, 80, 0.01, 64, Tanh())",0.0,0.6670486099190183
"(4, 80, 0.01, 64, Sigmoid())",0.0,0.5651554564634959
"(4, 80, 0.01, 128, ReLU())",0.02855555705415706,0.6035742428567674
"(4, 80, 0.01, 128, Tanh())",0.0,0.6133161319626702
"(4, 80, 0.01, 128, Sigmoid())",0.0,0.4233701229095459
"(4, 80, 0.1, 32, ReLU())",0.45150002295849845,0.10931161708301967
"(4, 80, 0.1, 32, Tanh())",0.00027777779097151425,-0.2273017168045044
"(4, 80, 0.1, 32, Sigmoid())",0.0,0.3582579924000634
"(4, 80, 0.1, 64, ReLU())",0.5433889130751292,0.09224771791034275
"(4, 80, 0.1, 64, Tanh())",0.0007222222371233834,0.05015250709321764
"(4, 80, 0.1, 64, Sigmoid())",0.0,0.30861597259839374
"(4, 80, 0.1, 128, ReLU())",0.4453889100501935,-0.07211683524979486
"(4, 80, 0.1, 128, Tanh())",0.0005000000302162436,0.04882988995975918
"(4, 80, 0.1, 128, Sigmoid())",0.0,0.17597746849060059
"(4, 90, 0.001, 32, ReLU())",0.010111111694843404,0.6217195192972819
"(4, 90, 0.001, 32, Tanh())",0.0,0.575931641790602
"(4, 90, 0.001, 32, Sigmoid())",0.0,0.4491656786865658
"(4, 90, 0.001, 64, ReLU())",0.0005555555625404748,0.5861588252915276
"(4, 90, 0.001, 64, Tanh())",0.0,0.5914489097065396
"(4, 90, 0.001, 64, Sigmoid())",0.0,0.24936294886800978
"(4, 90, 0.001, 128, ReLU())",0.00027777779097151425,0.5734085672431521
"(4, 90, 0.001, 128, Tanh())",0.0,0.5573417974842919
"(4, 90, 0.001, 128, Sigmoid())",0.0,0.1048716770278083
"(4, 90, 0.01, 32, ReLU())",0.02800000086426735,0.6033187641037835
"(4, 90, 0.01, 32, Tanh())",0.0,0.6724080211586423
"(4, 90, 0.01, 32, Sigmoid())",0.0,0.5840630763106875
"(4, 90, 0.01, 64, ReLU())",0.036555557628162205,0.6413630644480387
"(4, 90, 0.01, 64, Tanh())",0.0,0.6459945605860816
"(4, 90, 0.01, 64, Sigmoid())",0.0,0.5573073592450883
"(4, 90, 0.01, 128, ReLU())",0.03783333445123086,0.6349525882138146
"(4, 90, 0.01, 128, Tanh())",0.0,0.609139064947764
"(4, 90, 0.01, 128, Sigmoid())",0.0,0.42272404167387223
"(4, 90, 0.1, 32, ReLU())",0.5470555888281928,-5.577696320083406
"(4, 90, 0.1, 32, Tanh())",0.00027777779097151425,-0.16015304128328958
"(4, 90, 0.1, 32, Sigmoid())",0.0,0.2691272232267592
"(4, 90, 0.1, 64, ReLU())",0.5447778072622087,0.2038858003086514
"(4, 90, 0.1, 64, Tanh())",0.015555555815808475,0.07183863719304402
"(4, 90, 0.1, 64, Sigmoid())",0.0,0.23332243826654223
"(4, 90, 0.1, 128, ReLU())",0.5157778006460931,-0.04730550779236688
"(4, 90, 0.1, 128, Tanh())",0.001500000019506034,0.019367049137751263
"(4, 90, 0.1, 128, Sigmoid())",0.0,0.13623025351100498
"(4, 100, 0.001, 32, ReLU())",0.007833333763604363,0.6078904602262709
"(4, 100, 0.001, 32, Tanh())",0.0,0.5818129082520803
"(4, 100, 0.001, 32, Sigmoid())",0.0,0.478665957848231
"(4, 100, 0.001, 64, ReLU())",0.0035000001856436334,0.572248508532842
"(4, 100, 0.001, 64, Tanh())",0.0,0.572566333744261
"(4, 100, 0.001, 64, Sigmoid())",0.0,0.3134967221154107
"(4, 100, 0.001, 128, ReLU())",0.00022222222630969353,0.5344770749409994
"(4, 100, 0.001, 128, Tanh())",0.0,0.5665859580039978
"(4, 100, 0.001, 128, Sigmoid())",0.0,0.10868445038795471
"(4, 100, 0.01, 32, ReLU())",0.0484444470041328,0.6156259510252211
"(4, 100, 0.01, 32, Tanh())",0.0,0.680573864115609
"(4, 100, 0.01, 32, Sigmoid())",0.0,0.58840255273713
"(4, 100, 0.01, 64, ReLU())",0.02588888944592327,0.6395729084809622
"(4, 100, 0.01, 64, Tanh())",0.0,0.6695916818247901
"(4, 100, 0.01, 64, Sigmoid())",0.0,0.555629551410675
"(4, 100, 0.01, 128, ReLU())",0.04750000179046765,0.608452147907681
"(4, 100, 0.01, 128, Tanh())",0.0,0.6220018366972605
"(4, 100, 0.01, 128, Sigmoid())",0.0,0.3790380226241218
"(4, 100, 0.1, 32, ReLU())",0.5592222511768341,0.11709177162912157
"(4, 100, 0.1, 32, Tanh())",0.01772222316099538,0.06318505273924933
"(4, 100, 0.1, 32, Sigmoid())",0.0,0.127287487188975
"(4, 100, 0.1, 64, ReLU())",0.5616666922966639,0.10176532136069404
"(4, 100, 0.1, 64, Tanh())",0.011833333688425936,0.05829386909802755
"(4, 100, 0.1, 64, Sigmoid())",0.0,0.1890441675980886
"(4, 100, 0.1, 128, ReLU())",0.5013889103300042,0.029925806654824152
"(4, 100, 0.1, 128, Tanh())",0.0008888889311088456,-0.006530467006895278
"(4, 100, 0.1, 128, Sigmoid())",0.0,0.09166472156842549
"(5, 10, 0.001, 32, ReLU())",0.0,0.3458329737186432
"(5, 10, 0.001, 32, Tanh())",0.0,0.49969332416852313
"(5, 10, 0.001, 32, Sigmoid())",0.0,0.0048300060960981585
"(5, 10, 0.001, 64, ReLU())",0.0,0.1413575808207194
"(5, 10, 0.001, 64, Tanh())",0.0,0.37831809785630965
"(5, 10, 0.001, 64, Sigmoid())",0.0,-0.006262355380588108
"(5, 10, 0.001, 128, ReLU())",0.0,0.05403203765551249
"(5, 10, 0.001, 128, Tanh())",0.0,0.16801230112711588
"(5, 10, 0.001, 128, Sigmoid())",0.0,-0.03199947211477491
"(5, 10, 0.01, 32, ReLU())",0.016166667395737022,0.6084817482365502
"(5, 10, 0.01, 32, Tanh())",0.0,0.6180852585368686
"(5, 10, 0.01, 32, Sigmoid())",0.0,0.5228423873583475
"(5, 10, 0.01, 64, ReLU())",0.013722223197368698,0.6146917177571191
"(5, 10, 0.01, 64, Tanh())",0.0,0.6162046127849155
"(5, 10, 0.01, 64, Sigmoid())",0.0,0.35241782996389603
"(5, 10, 0.01, 128, ReLU())",0.004000000189989805,0.5013482173283895
"(5, 10, 0.01, 128, Tanh())",0.0,0.5606942805978987
"(5, 10, 0.01, 128, Sigmoid())",0.0,0.09511635369724697
"(5, 10, 0.1, 32, ReLU())",0.13116667272212604,0.5022864606645372
"(5, 10, 0.1, 32, Tanh())",0.0,0.4192732142077552
"(5, 10, 0.1, 32, Sigmoid())",0.0,0.565037253830168
"(5, 10, 0.1, 64, ReLU())",0.03166666833244057,0.47950191961394417
"(5, 10, 0.1, 64, Tanh())",0.0,0.4919695258140564
"(5, 10, 0.1, 64, Sigmoid())",0.0,0.4927219682269626
"(5, 10, 0.1, 128, ReLU())",0.06211111413237328,0.5343897706932492
"(5, 10, 0.1, 128, Tanh())",0.0,0.5143274101946089
"(5, 10, 0.1, 128, Sigmoid())",0.0,0.35754331284099156
"(5, 20, 0.001, 32, ReLU())",0.0002222222327772114,0.5573158628410764
"(5, 20, 0.001, 32, Tanh())",0.0,0.5459931890169779
"(5, 20, 0.001, 32, Sigmoid())",0.0,0.056354800860087075
"(5, 20, 0.001, 64, ReLU())",0.0001111111163886057,0.4015067484643724
"(5, 20, 0.001, 64, Tanh())",0.0,0.48545317848523456
"(5, 20, 0.001, 64, Sigmoid())",0.0,-0.00012101398573981391
"(5, 20, 0.001, 128, ReLU())",0.0,0.14000928733083937
"(5, 20, 0.001, 128, Tanh())",0.0,0.3517465624544356
"(5, 20, 0.001, 128, Sigmoid())",0.0,-0.0019595523675282798
"(5, 20, 0.01, 32, ReLU())",0.023944445588212047,0.6282272305753496
"(5, 20, 0.01, 32, Tanh())",0.0,0.6695710288153754
"(5, 20, 0.01, 32, Sigmoid())",0.0,0.5531471769014994
"(5, 20, 0.01, 64, ReLU())",0.008555555748494549,0.5947972767882876
"(5, 20, 0.01, 64, Tanh())",0.0,0.623572501871321
"(5, 20, 0.01, 64, Sigmoid())",0.0,0.4387934406598409
"(5, 20, 0.01, 128, ReLU())",0.01416666711965162,0.5767950084474351
"(5, 20, 0.01, 128, Tanh())",0.0,0.5801892744170295
"(5, 20, 0.01, 128, Sigmoid())",0.0,0.26418383253945243
"(5, 20, 0.1, 32, ReLU())",0.09111111632470663,0.3123418821228875
"(5, 20, 0.1, 32, Tanh())",0.0,0.28171779049767387
"(5, 20, 0.1, 32, Sigmoid())",0.0,0.3340301149421268
"(5, 20, 0.1, 64, ReLU())",0.03766666823584172,0.41584088404973346
"(5, 20, 0.1, 64, Tanh())",0.0,0.37058450778325397
"(5, 20, 0.1, 64, Sigmoid())",0.0,0.29295435216691756
"(5, 20, 0.1, 128, ReLU())",0.027388890959425934,0.4921703073713515
"(5, 20, 0.1, 128, Tanh())",0.0,0.388459434111913
"(5, 20, 0.1, 128, Sigmoid())",0.0,0.2420669264263577
"(5, 30, 0.001, 32, ReLU())",0.001944444569138189,0.5775595439804925
"(5, 30, 0.001, 32, Tanh())",0.0,0.5644338197178311
"(5, 30, 0.001, 32, Sigmoid())",0.0,0.14436355233192444
"(5, 30, 0.001, 64, ReLU())",0.0,0.49889933069547016
"(5, 30, 0.001, 64, Tanh())",0.0,0.5153060853481293
"(5, 30, 0.001, 64, Sigmoid())",0.0,0.022554867797427706
"(5, 30, 0.001, 128, ReLU())",0.0,0.26923826667997575
"(5, 30, 0.001, 128, Tanh())",0.0,0.45474960737758213
"(5, 30, 0.001, 128, Sigmoid())",0.0,0.00143854816754659
"(5, 30, 0.01, 32, ReLU())",0.0236111122649163,0.633075303501553
"(5, 30, 0.01, 32, Tanh())",0.0,0.6483249995443556
