experiment,repetition,state,mse,mape,r2
5,4,LossVal (epochs = 5),0.2019296437501907,0.6393174529075623,0.1893715858459472
5,4,LossVal (epochs = 30),0.3037185668945312,0.74253910779953,-0.2192509174346923
5,4,Random,0.2015567123889923,0.9074723720550536,0.1908686757087707
5,4,InfluenceSubsample,0.2215387374162674,0.671262800693512,0.1106526255607605
5,4,LeaveOneOut,0.2992914915084839,0.6786094307899475,-0.2014787197113037
5,4,DataShapley,0.2583543956279754,0.6833562850952148,-0.0371404886245727
5,4,BetaShapley,0.3609357178211212,0.7454510927200317,-0.4489439725875854
5,4,DataBanzhaf,0.4520723521709442,0.800961971282959,-0.8148038387298584
5,4,DataOob,0.1920034438371658,0.7931261658668518,0.2292194366455078
5,4,AME,0.2181206345558166,0.8962136507034302,0.1243743300437927
5,4,DVRL,0.2435414791107177,0.7883175611495972,0.0223246216773986
5,4,KNNShapley,0.2200008183717727,0.6458969116210938,0.1168264746665954
5,4,LavaEvaluator,0.2747447490692138,0.7124738693237305,-0.102938175201416
5,5,LossVal (epochs = 5),0.2735818028450012,0.8054688572883606,-0.0982695817947387
5,5,LossVal (epochs = 30),0.3145159184932709,0.7562983632087708,-0.2625958919525146
5,5,Random,0.2143779397010803,0.6094569563865662,0.139398992061615
5,5,InfluenceSubsample,0.2309632748365402,0.6971523761749268,0.0728186964988708
5,5,LeaveOneOut,0.2330522537231445,0.7075749635696411,0.0644326210021972
5,5,DataShapley,0.1940432339906692,0.7077128887176514,0.2210308313369751
5,5,BetaShapley,0.2496274560689926,0.6168340444564819,-0.00210702419281
5,5,DataBanzhaf,0.2703310549259186,0.7349304556846619,-0.0852197408676147
5,5,DataOob,0.2741023898124695,0.6570430994033813,-0.1003593206405639
5,5,AME,0.2050638347864151,0.8306976556777954,0.17678964138031
5,5,DVRL,0.2271047234535217,0.6662184596061707,0.0883085131645202
5,5,KNNShapley,0.3572307825088501,0.8761383891105652,-0.4340708255767822
5,5,LavaEvaluator,0.2664352655410766,0.6499026417732239,-0.0695804357528686
5,6,LossVal (epochs = 5),0.2281661480665207,0.7395868897438049,0.0840474963188171
5,6,LossVal (epochs = 30),0.3184510767459869,0.910344421863556,-0.2783932685852051
5,6,Random,0.1997930705547332,0.8309534192085266,0.1979486942291259
5,6,InfluenceSubsample,0.2394657582044601,0.7079300284385681,0.0386862158775329
5,6,LeaveOneOut,0.2122815251350402,0.7293072938919067,0.1478148698806762
5,6,DataShapley,0.2038845419883728,0.7428295016288757,0.181523859500885
5,6,BetaShapley,0.3476130068302154,0.7902886867523193,-0.3954612016677856
5,6,DataBanzhaf,0.2811302542686462,0.8227818012237549,-0.1285722255706787
5,6,DataOob,0.2103044688701629,0.6728300452232361,0.1557516455650329
5,6,AME,0.2472708076238632,0.6439785361289978,0.0073535442352294
5,6,DVRL,0.3187771141529083,0.840752899646759,-0.2797021865844726
5,6,KNNShapley,0.233155682682991,0.7646069526672363,0.0640174746513366
5,6,LavaEvaluator,0.3553870618343353,1.4167237281799316,-0.4266694784164428
5,7,LossVal (epochs = 5),0.2762115001678467,0.746604859828949,-0.1088262796401977
5,7,LossVal (epochs = 30),0.3202397525310516,0.779344379901886,-0.2855737209320068
5,7,Random,0.3659144341945648,0.7955180406570435,-0.4689306020736694
5,7,InfluenceSubsample,0.2242627292871475,0.6455350518226624,0.0997174382209777
5,7,LeaveOneOut,0.2340381294488906,0.7504904270172119,0.0604749917984008
5,7,DataShapley,0.3357408046722412,0.7064405679702759,-0.3478012084960937
5,7,BetaShapley,0.2423800975084304,0.6472189426422119,0.0269868969917297
5,7,DataBanzhaf,0.2790111303329468,0.6873620748519897,-0.1200650930404663
5,7,DataOob,0.218419536948204,1.0925593376159668,0.1231743693351745
5,7,AME,0.2865969836711883,0.7576779723167419,-0.1505178213119506
5,7,DVRL,0.2083584517240524,0.8867136836051941,0.1635637283325195
5,7,KNNShapley,0.2617064714431762,0.7219583988189697,-0.0505971908569335
5,7,LavaEvaluator,0.335071861743927,0.7723291516304016,-0.3451159000396728
5,8,LossVal (epochs = 5),0.2771965265274048,0.7992751002311707,-0.1127804517745971
5,8,LossVal (epochs = 30),0.2247044146060943,0.7002450227737427,0.0979443192481994
5,8,Random,0.2911746799945831,0.8195315003395081,-0.1688946485519409
5,8,InfluenceSubsample,0.1717052161693573,0.8464784622192383,0.3107048273086548
5,8,LeaveOneOut,0.2804706692695617,0.7384226322174072,-0.1259243488311767
5,8,DataShapley,0.2321101725101471,0.6814950108528137,0.0682145357131958
5,8,BetaShapley,0.2337769120931625,0.682496964931488,0.0615236163139343
5,8,DataBanzhaf,0.4567820727825165,0.9963247776031494,-0.8337106704711914
5,8,DataOob,0.1944051682949066,0.5968680381774902,0.2195779681205749
5,8,AME,0.2738650441169739,0.6135965585708618,-0.0994065999984741
5,8,DVRL,0.2362466901540756,0.5746243596076965,0.051608920097351
5,8,KNNShapley,0.4380688369274139,0.8323093056678772,-0.7585879564285278
5,8,LavaEvaluator,0.2381990998983383,0.5718535780906677,0.0437710881233215
5,9,LossVal (epochs = 5),0.2885512113571167,0.6805150508880615,-0.158362865447998
5,9,LossVal (epochs = 30),0.2124367505311966,0.6143874526023865,0.1471917629241943
5,9,Random,0.2154110670089721,0.6930914521217346,0.1352516412734985
5,9,InfluenceSubsample,0.3104957938194275,0.7312703728675842,-0.2464574575424194
5,9,LeaveOneOut,0.2333196848630905,0.986064612865448,0.0633590817451477
5,9,DataShapley,0.1967996656894683,0.8657529354095459,0.2099654078483581
5,9,BetaShapley,0.2300833016633987,0.707205057144165,0.0763512849807739
5,9,DataBanzhaf,0.2243768125772476,0.7054767608642578,0.0992594361305236
5,9,DataOob,0.1434335112571716,0.7587310671806335,0.424199104309082
5,9,AME,0.3188211619853973,0.7229438424110413,-0.2798788547515869
5,9,DVRL,0.2679676115512848,0.7213053107261658,-0.075731873512268
5,9,KNNShapley,0.2232746630907058,0.8835671544075012,0.1036839485168457
5,9,LavaEvaluator,0.3184843063354492,0.7900900840759277,-0.2785266637802124
5,10,LossVal (epochs = 5),0.1990894973278045,0.7942028045654297,0.2007731199264526
5,10,LossVal (epochs = 30),0.2447270601987838,0.749479353427887,0.0175652503967285
5,10,Random,0.2790334224700928,0.7208155989646912,-0.1201546192169189
5,10,InfluenceSubsample,0.275251567363739,0.6704177856445312,-0.1049727201461792
5,10,LeaveOneOut,0.3557880520820617,0.8118707537651062,-0.428279161453247
5,10,DataShapley,0.1815095692873001,0.8434785604476929,0.2713461518287658
5,10,BetaShapley,0.3625538647174835,0.7181976437568665,-0.4554399251937866
5,10,DataBanzhaf,0.3299737572669983,0.6522735357284546,-0.3246500492095947
5,10,DataOob,0.3249525427818298,0.7255785465240479,-0.304492712020874
5,10,AME,0.2327320724725723,0.6496187448501587,0.0657179951667785
5,10,DVRL,0.2526573240756988,0.6510651707649231,-0.0142701864242553
5,10,KNNShapley,0.1810708940029144,0.8272010684013367,0.2731071710586548
5,10,LavaEvaluator,0.2338857948780059,0.7319679856300354,0.0610864758491516
6,1,base,0.1766470223665237,0.9149789810180664,0.2690901756286621
6,2,base,0.1804839670658111,0.6574172973632812,0.2532141208648681
6,3,base,0.1311773359775543,0.7529330253601074,0.4572294354438782
6,4,base,0.169785737991333,0.8895955085754395,0.297480046749115
6,5,base,0.2900364696979522,0.9135440587997437,-0.2000795602798462
6,6,base,0.1544114053249359,0.7059951424598694,0.3610941767692566
6,7,base,0.1843330115079879,0.8209907412528992,0.2372879981994629
6,8,base,0.229104995727539,0.701815128326416,0.052035629749298
6,9,base,0.2090092450380325,0.6599743962287903,0.1351855397224426
6,10,base,0.1844779849052429,0.7639947533607483,0.2366881370544433
6,1,LossVal (epochs = 5),0.2466152012348175,0.8485704660415649,-0.0204160213470459
6,1,LossVal (epochs = 30),0.2145389020442962,0.8021318912506104,0.1123055219650268
6,1,Random,0.3010010421276092,1.2973699569702148,-0.2454476356506347
6,1,InfluenceSubsample,0.1875008642673492,0.8850803971290588,0.2241804599761963
6,1,LeaveOneOut,0.156939297914505,1.03363835811615,0.3506345748901367
6,1,DataShapley,0.180014431476593,0.7972379922866821,0.255156934261322
6,1,BetaShapley,0.1870601624250412,1.0940179824829102,0.2260039448738098
6,1,DataBanzhaf,0.2783917486667633,0.9376468062400818,-0.1518974304199218
6,1,DataOob,0.1705969125032425,0.6156578063964844,0.2941236495971679
6,1,AME,0.1743054091930389,0.7293351888656616,0.2787790894508362
6,1,DVRL,0.2402448952198028,1.4180474281311035,0.005942165851593
6,1,KNNShapley,0.316593736410141,1.4861034154891968,-0.3099652528762817
6,1,LavaEvaluator,0.1502381414175033,0.9041914939880372,0.3783618211746216
6,2,LossVal (epochs = 5),0.1751875430345535,0.6715049743652344,0.2751290798187256
6,2,LossVal (epochs = 30),0.1830151975154876,0.769603967666626,0.2427406907081604
6,2,Random,0.2632761299610138,0.9092814326286316,-0.0893537998199462
6,2,InfluenceSubsample,0.378854364156723,1.2549781799316406,-0.5675801038742065
6,2,LeaveOneOut,0.2398376911878585,0.7299476861953735,0.0076271295547485
6,2,DataShapley,0.1363892406225204,0.9234483242034912,0.4356642365455627
6,2,BetaShapley,0.2159397006034851,0.692006528377533,0.1065094470977783
6,2,DataBanzhaf,0.1785580515861511,0.6299386024475098,0.261182963848114
6,2,DataOob,0.122663214802742,0.8795948624610901,0.4924582242965698
6,2,AME,0.1467500627040863,0.7495828866958618,0.3927944302558899
6,2,DVRL,0.1781366318464279,1.0033419132232666,0.2629266381263733
6,2,KNNShapley,0.1971445083618164,0.8266030550003052,0.1842780709266662
6,2,LavaEvaluator,0.1689324527978897,0.8246411681175232,0.3010106682777405
6,3,LossVal (epochs = 5),0.1688791960477829,0.8644656538963318,0.3012310266494751
6,3,LossVal (epochs = 30),0.2484133541584015,0.826916515827179,-0.0278562307357788
6,3,Random,0.238703191280365,0.7013730406761169,0.0123212933540344
6,3,InfluenceSubsample,0.2702149450778961,1.0564117431640625,-0.1180644035339355
6,3,LeaveOneOut,0.1696852147579193,1.109996318817139,0.2978959679603576
6,3,DataShapley,0.1976486593484878,0.7246160507202148,0.1821920275688171
6,3,BetaShapley,0.2403562217950821,0.9214513301849364,0.0054816007614135
6,3,DataBanzhaf,0.1963360756635666,0.6314985156059265,0.1876230835914611
6,3,DataOob,0.1784619241952896,0.9005835652351379,0.2615807652473449
6,3,AME,0.2008274346590042,0.6905449032783508,0.1690393090248108
6,3,DVRL,0.2280385941267013,0.7952919006347656,0.0564480423927307
6,3,KNNShapley,0.1800962090492248,0.6754937767982483,0.2548185586929321
6,3,LavaEvaluator,0.194313034415245,0.7531389594078064,0.1959937810897827
6,4,LossVal (epochs = 5),0.1906335353851318,0.6246984004974365,0.2112184166908264
6,4,LossVal (epochs = 30),0.2580044269561767,0.8688476085662842,-0.0675411224365234
6,4,Random,0.1613317728042602,0.6787610054016113,0.3324599266052246
6,4,InfluenceSubsample,0.2284392714500427,0.8205165266990662,0.054790198802948
6,4,LeaveOneOut,0.1975238174200058,0.7215890288352966,0.1827086210250854
6,4,DataShapley,0.1954242587089538,0.8103057146072388,0.191395878791809
6,4,BetaShapley,0.1391869038343429,0.7889989614486694,0.4240884184837341
6,4,DataBanzhaf,0.1538579761981964,1.018278956413269,0.3633841276168823
6,4,DataOob,0.1551555842161178,1.0147415399551392,0.3580150008201599
6,4,AME,0.1970394849777221,1.2268328666687012,0.1847126483917236
6,4,DVRL,0.1494709700345993,0.9227381348609924,0.3815361261367798
6,4,KNNShapley,0.1919327676296234,0.9006745219230652,0.2058426141738891
6,4,LavaEvaluator,0.2263189554214477,0.7326745390892029,0.0635634064674377
6,5,LossVal (epochs = 5),0.1776585578918457,0.6756046414375305,0.2649047970771789
6,5,LossVal (epochs = 30),0.1571851670742035,0.9782394170761108,0.3496172428131103
6,5,Random,0.1574407815933227,0.8773436546325684,0.3485596179962158
6,5,InfluenceSubsample,0.2400843650102615,0.8750046491622925,0.0066064596176147
6,5,LeaveOneOut,0.263203352689743,1.2233291864395142,-0.089052677154541
6,5,DataShapley,0.1777898967266082,0.9082779288291932,0.2643613815307617
6,5,BetaShapley,0.1297680288553238,0.8040777444839478,0.4630607366561889
6,5,DataBanzhaf,0.5341874957084656,1.680256485939026,-1.210299730300903
6,5,DataOob,0.1842112988233566,0.8371098041534424,0.2377915978431701
6,5,AME,0.1473311483860016,0.8819092512130737,0.3903900384902954
6,5,DVRL,0.1738162785768509,0.6114689111709595,0.2808029055595398
6,5,KNNShapley,0.1783283352851867,0.7670851945877075,0.2621334791183471
6,5,LavaEvaluator,0.1418413966894149,0.6833788156509399,0.4131048917770386
6,6,LossVal (epochs = 5),0.2171797007322311,0.8477286100387573,0.1013787388801574
6,6,LossVal (epochs = 30),0.204959362745285,0.825795590877533,0.1519426107406616
6,6,Random,0.2477896809577942,0.7457203269004822,-0.025275707244873
6,6,InfluenceSubsample,0.2172935307025909,0.7991060018539429,0.1009077429771423
6,6,LeaveOneOut,0.2402491867542266,0.7869077324867249,0.0059244632720947
6,6,DataShapley,0.1426221132278442,0.8189134001731873,0.4098745584487915
6,6,BetaShapley,0.1578703671693802,0.7329245209693909,0.3467820882797241
6,6,DataBanzhaf,0.1351852118968963,1.0971709489822388,0.4406461119651794
6,6,DataOob,0.1907127052545547,0.9298426508903505,0.2108908891677856
6,6,AME,0.1425790190696716,0.9243424534797668,0.4100528955459595
6,6,DVRL,0.1773972958326339,0.7588059306144714,0.2659858465194702
6,6,KNNShapley,0.1921650469303131,0.6705043911933899,0.204881489276886
6,6,LavaEvaluator,0.2527898848056793,1.0167324542999268,-0.0459649562835693
6,7,LossVal (epochs = 5),0.2033277451992035,0.5746825933456421,0.158693790435791
6,7,LossVal (epochs = 30),0.182331770658493,0.9008790850639344,0.2455685138702392
6,7,Random,0.1677540093660354,0.8384184241294861,0.3058867454528808
6,7,InfluenceSubsample,0.3689593374729156,1.2526559829711914,-0.5266375541687012
6,7,LeaveOneOut,0.2804827392101288,1.1731164455413818,-0.1605492830276489
6,7,DataShapley,0.1966163218021392,0.8077471852302551,0.1864634752273559
6,7,BetaShapley,0.2953916192054748,0.9468650817871094,-0.2222375869750976
6,7,DataBanzhaf,0.2381749749183654,1.3214865922927856,0.0145069360733032
6,7,DataOob,0.1746200174093246,1.3182523250579834,0.2774773240089416
6,7,AME,0.1364736706018448,0.8386161923408508,0.4353148937225342
6,7,DVRL,0.2652025818824768,0.7745496034622192,-0.0973248481750488
6,7,KNNShapley,0.2480655014514923,0.8607826828956604,-0.0264170169830322
6,7,LavaEvaluator,0.4332979619503021,1.2032527923583984,-0.7928506135940552
6,8,LossVal (epochs = 5),0.4630109667778015,1.3911830186843872,-0.915793776512146
6,8,LossVal (epochs = 30),0.2098186165094375,0.7760810852050781,0.1318365931510925
6,8,Random,0.1685508489608764,1.305100917816162,0.3025896549224853
6,8,InfluenceSubsample,0.1265838891267776,0.7051180005073547,0.4762357473373413
6,8,LeaveOneOut,0.1455507278442382,0.6270443201065063,0.3977569341659546
6,8,DataShapley,0.2661885023117065,1.272802472114563,-0.1014043092727661
6,8,BetaShapley,0.1965702325105667,1.353949785232544,0.1866542696952819
6,8,DataBanzhaf,0.1588458120822906,0.6758020520210266,0.3427460193634033
6,8,DataOob,0.1526637971401214,1.074970245361328,0.3683252334594726
6,8,AME,0.1656452417373657,0.6095473170280457,0.3146120905876159
6,8,DVRL,0.1576486825942993,0.8887348175048828,0.3476994037628174
6,8,KNNShapley,0.1921991854906082,0.6989477276802063,0.2047402262687683
6,8,LavaEvaluator,0.1927790939807891,1.0216259956359863,0.2023407816886901
6,9,LossVal (epochs = 5),0.313511312007904,1.355835199356079,-0.2972111701965332
6,9,LossVal (epochs = 30),0.1596596390008926,0.779840886592865,0.3393786549568176
6,9,Random,0.1473614275455474,0.9110594987869264,0.3902647495269775
6,9,InfluenceSubsample,0.2391741871833801,0.7336071133613586,0.0103724598884582
6,9,LeaveOneOut,0.2122401446104049,0.6471703052520752,0.1218170523643493
6,9,DataShapley,0.1976529508829116,0.916606903076172,0.182174265384674
6,9,BetaShapley,0.1893769353628158,0.7940565943717957,0.2164178490638733
6,9,DataBanzhaf,0.2510500848293304,1.5357518196105957,-0.0387662649154663
6,9,DataOob,0.1467864066362381,0.6468526124954224,0.3926440477371216
6,9,AME,0.2186872214078903,0.7254072427749634,0.0951411128044128
6,9,DVRL,0.1628424525260925,1.011268138885498,0.3262091875076294
6,9,KNNShapley,0.2252798080444336,0.7276610136032104,0.0678629875183105
6,9,LavaEvaluator,0.1678276807069778,0.7059218287467957,0.3055818676948547
6,10,LossVal (epochs = 5),0.3352510035037994,0.970681130886078,-0.3871631622314453
6,10,LossVal (epochs = 30),0.2205016165971756,0.8295823335647583,0.087633728981018
6,10,Random,0.1695254296064376,1.0528733730316162,0.2985571026802063
6,10,InfluenceSubsample,0.2633665800094604,0.907015025615692,-0.0897279977798461
6,10,LeaveOneOut,0.1889853328466415,0.7968186736106873,0.2180381417274475
6,10,DataShapley,0.126661479473114,0.8657684922218323,0.4759146571159363
6,10,BetaShapley,0.1659358739852905,0.8507617115974426,0.3134095668792724
6,10,DataBanzhaf,0.2487056404352188,0.8654297590255737,-0.0290656089782714
6,10,DataOob,0.1763824671506881,0.7000344395637512,0.2701848745346069
6,10,AME,0.1773635894060135,0.7481980323791504,0.2661252617835998
6,10,DVRL,0.1941593885421753,0.7273262143135071,0.1966295838356018
6,10,KNNShapley,0.1352622359991073,1.0019841194152832,0.4403274655342102
6,10,LavaEvaluator,0.2747679352760315,1.2533748149871826,-0.1369032859802246
7,1,base,0.2769616246223449,1.944722294807434,-0.107263445854187
7,2,base,0.2300480455160141,1.4566726684570312,0.0802921652793884
7,3,base,0.1676408350467682,1.6225042343139648,0.3297895789146423
7,4,base,0.3923424184322357,1.2312843799591064,-0.5685436725616455
7,5,base,0.2285531014204025,0.7784468531608582,0.0862687230110168
7,6,base,0.2221257090568542,1.5702780485153198,0.1119648218154907
7,7,base,0.291007936000824,0.998105525970459,-0.1634191274642944
7,8,base,0.3058253526687622,1.175121784210205,-0.222657561302185
7,9,base,0.2470699399709701,1.396031379699707,0.0122404098510742
7,10,base,0.2278067469596862,1.3666560649871826,0.0892526507377624
7,1,LossVal (epochs = 5),0.2285215854644775,1.7131932973861694,0.0863947868347168
7,1,LossVal (epochs = 30),0.3363595306873321,0.9875630736351012,-0.344730019569397
7,1,Random,0.207459881901741,1.1727252006530762,0.1705971956253051
7,1,InfluenceSubsample,0.2320291101932525,1.1474556922912598,0.0723720788955688
7,1,LeaveOneOut,0.2678525447845459,0.9162500500679016,-0.0708463191986084
7,1,DataShapley,0.1965788453817367,0.9383861422538756,0.2140984535217285
7,1,BetaShapley,0.2995606064796448,1.368532419204712,-0.1976118087768554
7,1,DataBanzhaf,0.2950376272201538,1.3618804216384888,-0.1795293092727661
7,1,DataOob,0.2111210823059082,1.216080904006958,0.1559601426124572
7,1,AME,0.3408590257167816,0.9930248260498048,-0.3627184629440307
7,1,DVRL,0.2176979631185531,1.5108469724655151,0.1296665072441101
7,1,KNNShapley,0.2169117778539657,1.060250997543335,0.132809579372406
7,1,LavaEvaluator,0.3247708082199096,1.1195231676101685,-0.2983995676040649
7,2,LossVal (epochs = 5),0.2843527197837829,1.3900718688964844,-0.1368122100830078
7,2,LossVal (epochs = 30),0.2732804417610168,1.304858684539795,-0.0925464630126953
7,2,Random,0.1898726373910904,1.3962610960006714,0.2409091591835022
7,2,InfluenceSubsample,0.1858012378215789,1.2453563213348389,0.2571862339973449
7,2,LeaveOneOut,0.2865714728832245,1.1312806606292725,-0.1456825733184814
7,2,DataShapley,0.2023878097534179,0.8226336240768433,0.1908748745918274
7,2,BetaShapley,0.2048833668231964,1.1555263996124268,0.1808978915214538
7,2,DataBanzhaf,0.2945505082607269,1.0021746158599854,-0.1775819063186645
7,2,DataOob,0.245158314704895,1.2811375856399536,0.01988285779953
7,2,AME,0.2660781145095825,1.5852211713790894,-0.0637522935867309
7,2,DVRL,0.3004612326622009,0.9950391054153442,-0.2012124061584472
7,2,KNNShapley,0.3516783714294433,1.080917477607727,-0.4059730768203735
7,2,LavaEvaluator,0.2106304168701172,1.3504716157913208,0.1579217910766601
7,3,LossVal (epochs = 5),0.3181676268577575,0.9609102606773376,-0.2720006704330444
7,3,LossVal (epochs = 30),0.2347542345523834,1.2055588960647583,0.0614773035049438
7,3,Random,0.2787661850452423,2.085139036178589,-0.1144778728485107
7,3,InfluenceSubsample,0.2994215190410614,1.4445452690124512,-0.197055697441101
7,3,LeaveOneOut,0.2656842470169067,2.0975916385650635,-0.0621776580810546
7,3,DataShapley,0.284565269947052,1.3835526704788208,-0.1376619338989257
